Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2021-02-21,TX,2588101.0,24275.0,12369.0,27435.0,928.0,,,,400.0,2522694.0,27435.0,37972.0,2522694.0,41343.0,16598.0,3816.0,18648.0,800.0,,,,211.0,1270.0,18648.0,21425.0,1270.0
2020-09-30,TX,748967.0,15977.0,8888.0,21204.0,801.0,,,,242.0,701855.0,21204.0,25908.0,701855.0,15711.0,4629.0,1738.0,8618.0,288.0,,,,82.0,356.0,8618.0,6737.0,356.0
2020-08-19,TX,557256.0,12852.0,7308.0,18296.0,733.0,,,,190.0,517877.0,18296.0,21083.0,517877.0,10559.0,3275.0,1281.0,5700.0,233.0,,,,66.0,4.0,5700.0,4855.0,4.0
2021-02-24,TX,2613792.0,24275.0,12369.0,27435.0,928.0,,,,400.0,2548385.0,27435.0,37972.0,2548385.0,41980.0,16598.0,3816.0,18648.0,800.0,,,,211.0,1907.0,18648.0,21425.0,1907.0
2020-11-08,TX,956234.0,18001.0,9737.0,23455.0,857.0,,,,283.0,903901.0,23455.0,28878.0,903901.0,18743.0,5918.0,2013.0,10209.0,338.0,,,,99.0,166.0,10209.0,8368.0,166.0
2021-01-03,TX,1793341.0,20892.0,342.0,26363.0,907.0,,,,342.0,1733813.0,26363.0,33165.0,1733813.0,27917.0,10395.0,2753.0,13956.0,504.0,,,,144.0,165.0,13956.0,13796.0,165.0
2020-04-12,TX,2021.0,787.0,223.0,518.0,91.0,,,,15.0,387.0,,,,,,,,,,,,,,,,
2020-06-17,TX,96335.0,5027.0,2182.0,6382.0,563.0,,,,109.0,82072.0,6382.0,7881.0,82072.0,2062.0,269.0,85.0,171.0,13.0,,,,5.0,1519.0,171.0,372.0,1519.0
2020-04-26,TX,24631.0,1145.0,415.0,900.0,118.0,,,,22.0,22031.0,900.0,1700.0,22031.0,648.0,106.0,35.0,51.0,3.0,,,,,195.0,51.0,144.0,453.0
2020-11-04,TX,926400.0,17595.0,9533.0,22986.0,847.0,,,,273.0,875166.0,22986.0,28248.0,875166.0,18320.0,5626.0,1949.0,9925.0,326.0,,,,96.0,398.0,9925.0,7997.0,398.0
2020-08-16,TX,535582.0,12602.0,7156.0,17989.0,730.0,,,,185.0,496920.0,17989.0,20673.0,496920.0,9983.0,3130.0,1235.0,5324.0,225.0,,,,65.0,4.0,5324.0,4655.0,4.0
2020-06-14,TX,87854.0,4257.0,2552.0,6286.0,519.0,,,,99.0,74141.0,6286.0,7427.0,74141.0,1976.0,269.0,85.0,171.0,13.0,,,,5.0,1433.0,171.0,372.0,1433.0
2021-01-06,TX,1867163.0,20892.0,11024.0,26363.0,907.0,,,,342.0,1807635.0,26363.0,33165.0,1807635.0,28545.0,10395.0,2753.0,13956.0,504.0,,,,144.0,793.0,13956.0,13796.0,793.0
2020-06-07,TX,74978.0,4174.0,2413.0,6034.0,503.0,,,,97.0,61757.0,6034.0,7187.0,61757.0,1830.0,269.0,85.0,171.0,13.0,,,,5.0,1287.0,171.0,372.0,1287.0
2020-09-23,TX,719599.0,15798.0,8797.0,21074.0,793.0,,,,241.0,672896.0,21074.0,25629.0,672896.0,15129.0,4552.0,1713.0,8488.0,286.0,,,,82.0,8.0,8488.0,6633.0,8.0
2021-02-17,TX,2571063.0,24275.0,12369.0,27435.0,928.0,,,,400.0,2505656.0,27435.0,37972.0,2505656.0,40717.0,16598.0,3816.0,18648.0,800.0,,,,211.0,644.0,18648.0,21425.0,644.0
2020-05-03,TX,31548.0,2812.0,1544.0,3530.0,408.0,,,,66.0,23188.0,3530.0,6315.0,23188.0,867.0,148.0,54.0,86.0,7.0,,,,1.0,571.0,86.0,319.0,571.0
2020-04-29,TX,27054.0,1766.0,932.0,1551.0,212.0,,,,43.0,22550.0,1551.0,2953.0,22550.0,732.0,122.0,46.0,59.0,4.0,,,,,231.0,59.0,172.0,501.0
2020-06-03,TX,68271.0,4130.0,2389.0,5981.0,501.0,,,,96.0,55174.0,5981.0,7116.0,55174.0,1734.0,183.0,67.0,123.0,6.0,,,,1.0,1354.0,123.0,257.0,1354.0
2021-01-17,TX,2113962.0,21537.0,11296.0,26631.0,913.0,,,,346.0,2053239.0,26631.0,34092.0,2053239.0,32038.0,12344.0,3038.0,15286.0,595.0,,,,167.0,608.0,15286.0,16144.0,608.0
2020-11-11,TX,985380.0,18001.0,9737.0,23455.0,857.0,,,,283.0,933047.0,23455.0,28878.0,933047.0,19004.0,5918.0,2013.0,10209.0,338.0,,,,99.0,427.0,10209.0,8368.0,427.0
2020-08-12,TX,506820.0,11765.0,6610.0,16853.0,726.0,,,,186.0,470680.0,16853.0,19287.0,470680.0,9034.0,2878.0,1149.0,4739.0,204.0,,,,60.0,4.0,4739.0,4291.0,4.0
2020-08-26,TX,592137.0,13303.0,7522.0,18750.0,745.0,,,,208.0,551609.0,18750.0,21778.0,551609.0,11805.0,3614.0,1406.0,6464.0,248.0,,,,69.0,4.0,6464.0,5337.0,4.0
2020-06-21,TX,111601.0,5274.0,2313.0,6809.0,585.0,,,,114.0,96506.0,6809.0,8286.0,96506.0,2182.0,269.0,85.0,171.0,13.0,,,,5.0,1639.0,171.0,372.0,1639.0
2020-08-30,TX,610354.0,13640.0,7654.0,19034.0,753.0,,,,213.0,569060.0,19034.0,22260.0,569060.0,12510.0,3800.0,1462.0,6917.0,254.0,,,,73.0,4.0,6917.0,5589.0,4.0
2020-12-30,TX,1737447.0,20770.0,11010.0,26322.0,907.0,,,,341.0,1678097.0,26322.0,33028.0,1678097.0,27088.0,9671.0,2632.0,13480.0,473.0,,,,133.0,699.0,13480.0,12909.0,699.0
2020-10-21,TX,838809.0,16911.0,9286.0,22227.0,825.0,,,,256.0,789304.0,22227.0,27278.0,789304.0,17201.0,5164.0,1867.0,9464.0,307.0,,,,91.0,308.0,9464.0,7429.0,308.0
2021-02-14,TX,2553127.0,24275.0,12369.0,27435.0,928.0,,,,400.0,2487720.0,27435.0,37972.0,2487720.0,40378.0,16598.0,3816.0,18648.0,800.0,,,,211.0,305.0,18648.0,21425.0,305.0
2020-11-01,TX,904855.0,17595.0,9533.0,22986.0,847.0,,,,273.0,853621.0,22986.0,28248.0,853621.0,18077.0,5626.0,1949.0,9925.0,326.0,,,,96.0,155.0,9925.0,7997.0,155.0
2020-06-10,TX,79757.0,4215.0,2523.0,6178.0,518.0,,,,99.0,66224.0,6178.0,7355.0,66224.0,1885.0,269.0,85.0,171.0,13.0,,,,5.0,1342.0,171.0,372.0,1342.0
2020-10-28,TX,879994.0,17165.0,9392.0,22518.0,833.0,,,,259.0,829827.0,22518.0,27649.0,829827.0,17700.0,5375.0,1908.0,9672.0,318.0,,,,92.0,335.0,9672.0,7693.0,335.0
2020-10-25,TX,862375.0,17165.0,9392.0,22518.0,833.0,,,,259.0,812208.0,22518.0,27649.0,812208.0,17504.0,5375.0,1908.0,9672.0,318.0,,,,92.0,139.0,9672.0,7693.0,139.0
2020-08-23,TX,577537.0,13090.0,7439.0,18591.0,741.0,,,,200.0,537476.0,18591.0,21470.0,537476.0,11370.0,3499.0,1355.0,6201.0,243.0,,,,68.0,4.0,6201.0,5165.0,4.0
2020-09-02,TX,621667.0,13814.0,7745.0,19211.0,754.0,,,,217.0,579926.0,19211.0,22530.0,579926.0,12870.0,3913.0,1493.0,7129.0,257.0,,,,74.0,4.0,7129.0,5737.0,4.0
2020-12-13,UT,233904.0,137733.0,3324.0,56487.0,4640.0,3342.0,6539.0,,19437.0,24340.0,56487.0,153077.0,24340.0,1055.0,672.0,13.0,184.0,34.0,47.0,38.0,,73.0,62.0,184.0,809.0,62.0
2021-01-06,UT,292720.0,179903.0,3958.0,65044.0,5591.0,4040.0,7488.0,,22155.0,29577.0,65044.0,198099.0,29577.0,1330.0,868.0,15.0,223.0,41.0,54.0,44.0,,93.0,76.0,223.0,1031.0,76.0
2021-01-27,UT,340684.0,214376.0,4548.0,72453.0,6479.0,4633.0,8346.0,,24534.0,33050.0,72453.0,235181.0,33050.0,1620.0,1072.0,16.0,250.0,49.0,67.0,52.0,,106.0,100.0,250.0,1270.0,100.0
2020-05-17,UT,7238.0,2842.0,229.0,2752.0,177.0,233.0,245.0,,797.0,707.0,2752.0,3779.0,707.0,80.0,,,,,,,,,80.0,,,
2021-01-17,UT,323837.0,202153.0,4310.0,69816.0,6120.0,4429.0,8032.0,,23710.0,32028.0,69816.0,221993.0,32028.0,1493.0,982.0,16.0,236.0,46.0,62.0,48.0,,101.0,87.0,236.0,1170.0,87.0
2020-10-28,UT,108803.0,58107.0,1866.0,30881.0,2333.0,1646.0,3628.0,,10866.0,10502.0,30881.0,67420.0,10502.0,588.0,332.0,8.0,120.0,27.0,39.0,28.0,,43.0,31.0,120.0,437.0,31.0
2020-05-06,UT,5595.0,2299.0,141.0,2069.0,131.0,150.0,143.0,,582.0,616.0,2069.0,2910.0,616.0,,,,,,,,,,,,,
2020-12-02,UT,202220.0,116965.0,2970.0,50205.0,4125.0,2886.0,5858.0,,17589.0,21076.0,50205.0,130939.0,21076.0,906.0,565.0,11.0,166.0,30.0,43.0,34.0,,65.0,52.0,166.0,688.0,52.0
2021-02-28,UT,371235.0,237249.0,4976.0,77011.0,7082.0,4994.0,8901.0,,26163.0,34323.0,77011.0,259901.0,34323.0,1935.0,1314.0,18.0,280.0,58.0,71.0,57.0,,119.0,117.0,280.0,1538.0,117.0
2021-02-17,UT,363248.0,231126.0,4864.0,75868.0,6926.0,4874.0,8772.0,,25752.0,34122.0,75868.0,253258.0,34122.0,1806.0,1215.0,17.0,267.0,54.0,70.0,55.0,,114.0,110.0,267.0,1429.0,110.0
2020-11-25,UT,183902.0,105066.0,2759.0,46552.0,3821.0,2649.0,5513.0,,16417.0,19071.0,46552.0,118279.0,19071.0,834.0,517.0,11.0,152.0,29.0,42.0,34.0,,56.0,46.0,152.0,636.0,46.0
2020-12-20,UT,250964.0,149643.0,3552.0,59319.0,4936.0,3566.0,6845.0,,20273.0,25729.0,59319.0,165916.0,25729.0,1155.0,743.0,13.0,199.0,38.0,49.0,40.0,,79.0,67.0,199.0,889.0,67.0
2020-07-08,UT,26755.0,9726.0,689.0,11181.0,600.0,637.0,1011.0,,3360.0,2996.0,11181.0,12578.0,2996.0,201.0,108.0,5.0,48.0,10.0,12.0,12.0,,16.0,8.0,48.0,145.0,8.0
2020-12-06,UT,215407.0,125525.0,3102.0,52876.0,4339.0,3092.0,6145.0,,18421.0,22446.0,52876.0,140085.0,22446.0,939.0,591.0,11.0,169.0,31.0,43.0,35.0,,68.0,53.0,169.0,717.0,53.0
2020-08-23,UT,49115.0,20477.0,1153.0,18149.0,1134.0,1014.0,2120.0,,5798.0,5244.0,18149.0,25722.0,5244.0,385.0,196.0,7.0,86.0,21.0,31.0,21.0,,30.0,21.0,86.0,278.0,21.0
2020-09-30,UT,73042.0,35431.0,1473.0,23187.0,1655.0,1315.0,2698.0,,8022.0,7196.0,23187.0,42659.0,7196.0,459.0,239.0,7.0,102.0,24.0,34.0,25.0,,37.0,25.0,102.0,332.0,25.0
2020-05-13,UT,6620.0,2645.0,199.0,2506.0,158.0,185.0,213.0,,720.0,664.0,2506.0,3450.0,664.0,75.0,,,,,,,,,75.0,,,
2020-06-10,UT,12864.0,4491.0,428.0,5361.0,311.0,408.0,508.0,,1519.0,1454.0,5361.0,6049.0,1454.0,128.0,,,,,,,,,128.0,,,
2020-04-26,UT,4123.0,1892.0,81.0,1448.0,112.0,47.0,85.0,,407.0,51.0,1448.0,1892.0,783.0,,,,,,,,,,,,,
2020-07-26,UT,37973.0,14847.0,941.0,14749.0,828.0,817.0,1490.0,,4665.0,4306.0,14749.0,18918.0,4306.0,274.0,140.0,5.0,65.0,15.0,21.0,14.0,,22.0,12.0,65.0,197.0,12.0
2020-09-09,UT,55673.0,24347.0,1246.0,19712.0,1292.0,1095.0,2318.0,,6452.0,5754.0,19712.0,30207.0,5754.0,427.0,219.0,7.0,97.0,23.0,34.0,23.0,,35.0,21.0,97.0,309.0,21.0
2020-11-01,UT,116510.0,62754.0,1978.0,32497.0,2511.0,1747.0,3868.0,,11496.0,11384.0,32497.0,72629.0,11384.0,614.0,348.0,8.0,125.0,28.0,40.0,28.0,,45.0,32.0,125.0,457.0,32.0
2020-05-24,UT,8392.0,3244.0,272.0,3221.0,202.0,300.0,314.0,,947.0,783.0,3221.0,4388.0,783.0,97.0,,,,,,,,,97.0,,,
2020-10-25,UT,104882.0,55640.0,1822.0,30047.0,2245.0,1613.0,3501.0,,10575.0,10184.0,30047.0,64651.0,10184.0,572.0,319.0,8.0,119.0,26.0,38.0,27.0,,43.0,32.0,119.0,421.0,32.0
2020-07-22,UT,35578.0,13808.0,886.0,13994.0,799.0,769.0,1387.0,,4384.0,3965.0,13994.0,17619.0,3965.0,260.0,129.0,5.0,63.0,13.0,21.0,14.0,,22.0,13.0,63.0,184.0,13.0
2021-02-07,UT,354608.0,224646.0,4735.0,74595.0,6767.0,4772.0,8608.0,,25352.0,33706.0,74595.0,246307.0,33706.0,1736.0,1160.0,17.0,264.0,53.0,69.0,52.0,,113.0,104.0,264.0,1368.0,104.0
2020-07-19,UT,34117.0,13086.0,848.0,13518.0,757.0,744.0,1317.0,,4205.0,3875.0,13518.0,16724.0,3875.0,243.0,121.0,5.0,58.0,13.0,21.0,13.0,,19.0,12.0,58.0,173.0,12.0
2020-12-16,UT,240715.0,142465.0,3418.0,57609.0,4749.0,3444.0,6658.0,,19765.0,24933.0,57609.0,158173.0,24933.0,1096.0,696.0,13.0,192.0,37.0,49.0,39.0,,78.0,64.0,192.0,840.0,64.0
2021-01-31,UT,346624.0,218696.0,4634.0,73378.0,6615.0,4696.0,8468.0,,24843.0,33380.0,73378.0,239866.0,33380.0,1665.0,1107.0,17.0,255.0,52.0,68.0,52.0,,108.0,98.0,255.0,1312.0,98.0
2020-08-30,UT,51854.0,21940.0,1193.0,18868.0,1212.0,1049.0,2231.0,,6047.0,5554.0,18868.0,27432.0,5554.0,407.0,207.0,7.0,91.0,22.0,33.0,21.0,,34.0,22.0,91.0,294.0,22.0
2020-11-04,UT,121485.0,65768.0,2033.0,33618.0,2616.0,1817.0,4035.0,,11940.0,11898.0,33618.0,75969.0,11898.0,625.0,354.0,9.0,127.0,28.0,40.0,29.0,,46.0,33.0,127.0,465.0,33.0
2020-07-05,UT,24952.0,8901.0,654.0,10590.0,561.0,613.0,945.0,,3192.0,2766.0,10590.0,11596.0,2766.0,184.0,100.0,5.0,44.0,9.0,10.0,11.0,,13.0,7.0,44.0,133.0,7.0
2020-09-27,UT,70615.0,33803.0,1442.0,22659.0,1605.0,1288.0,2637.0,,7811.0,7098.0,22659.0,40858.0,7098.0,453.0,236.0,7.0,102.0,23.0,34.0,25.0,,37.0,23.0,102.0,328.0,23.0
2021-03-03,UT,372708.0,238411.0,5001.0,77215.0,7107.0,5016.0,8931.0,,26238.0,34321.0,77215.0,261172.0,34321.0,1955.0,1329.0,18.0,282.0,59.0,72.0,57.0,,119.0,119.0,282.0,1554.0,119.0
2020-08-19,UT,47521.0,19598.0,1127.0,17706.0,1086.0,997.0,2065.0,,5665.0,5078.0,17706.0,24737.0,5078.0,377.0,192.0,7.0,86.0,20.0,30.0,20.0,,30.0,20.0,86.0,271.0,20.0
2020-11-29,UT,193809.0,111340.0,2867.0,48646.0,3996.0,2790.0,5716.0,,17112.0,20212.0,48646.0,124951.0,20212.0,868.0,537.0,11.0,159.0,29.0,43.0,34.0,,61.0,50.0,159.0,659.0,50.0
2020-10-14,UT,88963.0,45753.0,1638.0,26446.0,1941.0,1478.0,3101.0,,9275.0,8587.0,26446.0,53930.0,8587.0,527.0,287.0,8.0,112.0,25.0,37.0,27.0,,39.0,28.0,112.0,387.0,28.0
2020-09-16,UT,59747.0,26905.0,1290.0,20483.0,1381.0,1160.0,2401.0,,6734.0,6222.0,20483.0,33042.0,6222.0,437.0,227.0,7.0,97.0,23.0,34.0,24.0,,35.0,22.0,97.0,318.0,22.0
2020-10-07,UT,80446.0,40247.0,1554.0,24698.0,1802.0,1386.0,2867.0,,8586.0,7822.0,24698.0,47926.0,7822.0,496.0,264.0,8.0,107.0,24.0,36.0,26.0,,38.0,28.0,107.0,361.0,28.0
2020-06-14,UT,14313.0,4926.0,458.0,6054.0,348.0,433.0,567.0,,1724.0,1628.0,6054.0,6631.0,1628.0,139.0,82.0,5.0,35.0,7.0,6.0,8.0,,11.0,6.0,35.0,98.0,6.0
2020-07-01,UT,22716.0,7904.0,613.0,9746.0,516.0,585.0,866.0,,2788.0,2696.0,9746.0,10274.0,2696.0,173.0,93.0,5.0,42.0,8.0,10.0,10.0,,13.0,7.0,42.0,124.0,7.0
2020-10-21,UT,98006.0,51350.0,1741.0,28576.0,2116.0,1540.0,3304.0,,10071.0,9446.0,28576.0,59984.0,9446.0,557.0,307.0,8.0,117.0,25.0,38.0,27.0,,42.0,32.0,117.0,408.0,32.0
2020-05-10,UT,6251.0,2496.0,172.0,2365.0,145.0,176.0,183.0,,658.0,667.0,2365.0,3219.0,667.0,67.0,,,,,,,,,67.0,,,
2021-02-21,UT,366725.0,233792.0,4909.0,76375.0,7009.0,4911.0,8818.0,,25934.0,34238.0,76375.0,256112.0,34238.0,1852.0,1248.0,17.0,274.0,57.0,70.0,55.0,,116.0,113.0,274.0,1465.0,113.0
2020-08-12,UT,45090.0,18275.0,1072.0,17004.0,998.0,967.0,1911.0,,5443.0,4953.0,17004.0,23133.0,4953.0,351.0,179.0,6.0,79.0,20.0,29.0,19.0,,26.0,17.0,79.0,255.0,17.0
2021-01-24,UT,336405.0,211234.0,4496.0,71823.0,6396.0,4568.0,8265.0,,24348.0,32779.0,71823.0,231803.0,32779.0,1595.0,1051.0,16.0,249.0,49.0,65.0,52.0,,104.0,100.0,249.0,1246.0,100.0
2021-01-20,UT,328380.0,205467.0,4369.0,70496.0,6219.0,4472.0,8110.0,,23907.0,32318.0,70496.0,225566.0,32318.0,1517.0,999.0,16.0,239.0,46.0,62.0,49.0,,102.0,91.0,239.0,1187.0,91.0
2020-12-09,UT,222545.0,130160.0,3182.0,54302.0,4459.0,3187.0,6297.0,,18816.0,23248.0,54302.0,144995.0,23248.0,995.0,622.0,12.0,179.0,34.0,46.0,38.0,,72.0,53.0,179.0,763.0,53.0
2020-04-19,UT,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,UT,162028.0,91167.0,2503.0,41924.0,3370.0,2341.0,5039.0,,14783.0,16792.0,41924.0,103312.0,16792.0,740.0,443.0,9.0,139.0,29.0,42.0,33.0,,50.0,41.0,139.0,560.0,41.0
2020-07-15,UT,30891.0,11652.0,775.0,12519.0,684.0,701.0,1206.0,,3860.0,3377.0,12519.0,14995.0,3377.0,233.0,118.0,5.0,54.0,11.0,21.0,13.0,,19.0,11.0,54.0,168.0,11.0
2020-09-06,UT,54660.0,23665.0,1229.0,19491.0,1267.0,1086.0,2304.0,,6369.0,5716.0,19491.0,29453.0,5716.0,422.0,217.0,7.0,95.0,22.0,34.0,23.0,,35.0,21.0,95.0,306.0,21.0
2020-12-27,UT,264874.0,159609.0,3708.0,61250.0,5184.0,3726.0,7077.0,,20927.0,27016.0,61250.0,176608.0,27016.0,1214.0,782.0,14.0,208.0,38.0,51.0,43.0,,84.0,70.0,208.0,936.0,70.0
2020-11-11,UT,139720.0,76740.0,2221.0,37587.0,2979.0,2048.0,4557.0,,13301.0,14336.0,37587.0,87797.0,14336.0,678.0,396.0,9.0,130.0,29.0,41.0,33.0,,49.0,35.0,130.0,513.0,35.0
2020-09-02,UT,52822.0,22545.0,1210.0,19111.0,1240.0,1063.0,2258.0,,6168.0,5564.0,19111.0,28147.0,5564.0,410.0,209.0,7.0,91.0,22.0,33.0,23.0,,34.0,22.0,91.0,297.0,22.0
2021-02-03,UT,350000.0,221173.0,4681.0,73946.0,6678.0,4734.0,8519.0,,25084.0,33500.0,73946.0,242554.0,33500.0,1697.0,1133.0,17.0,258.0,52.0,69.0,52.0,,110.0,100.0,258.0,1339.0,100.0
2020-06-24,UT,18784.0,6448.0,537.0,8087.0,422.0,530.0,732.0,,2220.0,2237.0,8087.0,8460.0,2237.0,163.0,90.0,5.0,38.0,8.0,8.0,10.0,,12.0,7.0,38.0,118.0,7.0
2020-05-20,UT,7710.0,2989.0,254.0,2917.0,186.0,281.0,272.0,,840.0,759.0,2917.0,4034.0,759.0,90.0,,,,,,,,,90.0,,,
2020-08-05,UT,42328.0,16947.0,1030.0,16143.0,925.0,919.0,1729.0,,5151.0,4691.0,16143.0,21494.0,4691.0,327.0,168.0,6.0,73.0,17.0,29.0,17.0,,25.0,15.0,73.0,239.0,15.0
2021-02-14,UT,361294.0,229636.0,4841.0,75583.0,6897.0,4857.0,8742.0,,25661.0,34035.0,75583.0,251676.0,34035.0,1794.0,1206.0,17.0,265.0,53.0,70.0,55.0,,113.0,111.0,265.0,1418.0,111.0
2020-11-15,UT,153808.0,85869.0,2411.0,40273.0,3218.0,2222.0,4873.0,,14213.0,15935.0,40273.0,97600.0,15935.0,718.0,425.0,9.0,136.0,29.0,41.0,33.0,,50.0,41.0,136.0,541.0,41.0
2021-03-07,UT,374850.0,238411.0,5001.0,77215.0,7107.0,5016.0,8931.0,,26238.0,34321.0,77215.0,263314.0,34321.0,1976.0,1329.0,18.0,282.0,59.0,72.0,57.0,,119.0,119.0,282.0,1575.0,119.0
2020-10-11,UT,85844.0,43702.0,1607.0,25816.0,1894.0,1444.0,3025.0,,9006.0,8352.0,25816.0,51676.0,8352.0,517.0,279.0,8.0,111.0,25.0,37.0,26.0,,39.0,28.0,111.0,378.0,28.0
2021-01-13,UT,314817.0,195529.0,4201.0,68443.0,5979.0,4291.0,7865.0,,23281.0,31544.0,68443.0,214830.0,31544.0,1449.0,946.0,16.0,233.0,46.0,60.0,48.0,,99.0,86.0,233.0,1130.0,86.0
2020-08-09,UT,44127.0,17830.0,1058.0,16679.0,978.0,955.0,1846.0,,5352.0,4845.0,16679.0,22603.0,4845.0,336.0,172.0,6.0,77.0,18.0,29.0,17.0,,26.0,15.0,77.0,244.0,15.0
2020-06-21,UT,17462.0,5956.0,511.0,7471.0,401.0,500.0,683.0,,2078.0,2104.0,7471.0,7887.0,2104.0,158.0,87.0,5.0,38.0,7.0,8.0,9.0,,12.0,7.0,38.0,113.0,7.0
2020-05-31,UT,9797.0,3645.0,318.0,3859.0,240.0,337.0,386.0,,1125.0,963.0,3859.0,4975.0,963.0,113.0,,,,,,,,,113.0,,,
2020-10-04,UT,77618.0,38372.0,1515.0,24145.0,1757.0,1358.0,2811.0,,8400.0,7570.0,24145.0,45903.0,7570.0,478.0,253.0,8.0,103.0,24.0,35.0,25.0,,37.0,27.0,103.0,348.0,27.0
2020-12-30,UT,271940.0,164872.0,3764.0,62203.0,5280.0,3816.0,7194.0,,21181.0,27560.0,62203.0,182177.0,27560.0,1256.0,816.0,14.0,213.0,39.0,52.0,44.0,,88.0,70.0,213.0,973.0,70.0
2020-08-26,UT,50174.0,21047.0,1171.0,18433.0,1167.0,1034.0,2156.0,,5897.0,5351.0,18433.0,26390.0,5351.0,401.0,204.0,7.0,88.0,22.0,33.0,21.0,,32.0,22.0,88.0,291.0,22.0
2020-04-15,UT,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,UT,5175.0,2187.0,129.0,1901.0,127.0,119.0,129.0,,535.0,535.0,1901.0,2739.0,535.0,,,,,,,,,,,,,
2021-01-03,UT,283473.0,173161.0,21703.0,63734.0,5443.0,3942.0,7343.0,,21703.0,28811.0,63734.0,190928.0,28811.0,1301.0,846.0,14.0,219.0,40.0,54.0,44.0,,90.0,76.0,219.0,1006.0,76.0
2020-09-13,UT,57875.0,25686.0,1268.0,20133.0,1341.0,1126.0,2364.0,,6607.0,6053.0,20133.0,31689.0,6053.0,433.0,224.0,7.0,97.0,23.0,34.0,23.0,,35.0,22.0,97.0,314.0,22.0
2020-07-29,UT,39194.0,15497.0,962.0,15159.0,854.0,836.0,1553.0,,4803.0,4351.0,15159.0,19684.0,4351.0,292.0,149.0,5.0,69.0,16.0,25.0,15.0,,23.0,12.0,69.0,211.0,12.0
2020-06-03,UT,10497.0,3873.0,332.0,4190.0,255.0,351.0,416.0,,1216.0,1031.0,4190.0,5276.0,1031.0,117.0,,,,,,,,,117.0,,,
2020-04-29,UT,4901.0,1990.0,102.0,1624.0,118.0,60.0,99.0,,459.0,449.0,1624.0,1990.0,881.0,,,,,,,,,,,,,
2021-02-10,UT,357339.0,226664.0,4768.0,74997.0,6820.0,4797.0,8666.0,,25474.0,33871.0,74997.0,248471.0,33871.0,1765.0,1187.0,17.0,264.0,53.0,70.0,53.0,,113.0,104.0,264.0,1397.0,104.0
2021-01-10,UT,305999.0,189509.0,4096.0,67144.0,5811.0,4181.0,7721.0,,22902.0,30480.0,67144.0,208375.0,30480.0,1392.0,904.0,15.0,229.0,45.0,58.0,47.0,,98.0,80.0,229.0,1083.0,80.0
2020-09-20,UT,63772.0,29419.0,1347.0,21229.0,1472.0,1208.0,2484.0,,7109.0,6627.0,21229.0,35916.0,6627.0,440.0,227.0,7.0,99.0,23.0,34.0,24.0,,36.0,23.0,99.0,318.0,23.0
2020-11-22,UT,177176.0,100801.0,2672.0,45088.0,3672.0,2559.0,5368.0,,15869.0,18471.0,45088.0,113617.0,18471.0,793.0,483.0,10.0,149.0,29.0,42.0,33.0,,54.0,44.0,149.0,600.0,44.0
2020-06-07,UT,12066.0,4283.0,410.0,4921.0,295.0,398.0,473.0,,1358.0,1402.0,4921.0,5743.0,1402.0,121.0,,,,,,,,,121.0,,,
2020-04-22,UT,3729.0,1687.0,62.0,1134.0,100.0,35.0,67.0,,327.0,317.0,1134.0,1687.0,624.0,,,,,,,,,,,,,
2020-11-08,UT,132621.0,72517.0,2148.0,36012.0,2828.0,1939.0,4386.0,,12723.0,13377.0,36012.0,83232.0,13377.0,659.0,381.0,9.0,129.0,29.0,41.0,30.0,,49.0,35.0,129.0,495.0,35.0
2020-09-23,UT,65921.0,30860.0,1381.0,21669.0,1519.0,1227.0,2513.0,,7311.0,6722.0,21669.0,37530.0,6722.0,444.0,229.0,7.0,100.0,23.0,34.0,24.0,,36.0,24.0,100.0,320.0,24.0
2020-05-27,UT,8706.0,3350.0,281.0,3363.0,208.0,309.0,334.0,,986.0,805.0,3363.0,4538.0,805.0,105.0,,,,,,,,,105.0,,,
2020-08-02,UT,41175.0,16351.0,1006.0,15769.0,900.0,886.0,1652.0,,5029.0,4660.0,15769.0,20746.0,4660.0,311.0,161.0,5.0,71.0,16.0,27.0,16.0,,23.0,14.0,71.0,226.0,14.0
2020-10-18,UT,94394.0,49132.0,1704.0,27662.0,2061.0,1518.0,3216.0,,9722.0,9134.0,27662.0,57598.0,9134.0,543.0,298.0,8.0,115.0,25.0,37.0,27.0,,40.0,31.0,115.0,397.0,31.0
2020-06-17,UT,15344.0,5279.0,480.0,6522.0,367.0,459.0,606.0,,1865.0,1733.0,6522.0,7089.0,1733.0,149.0,83.0,5.0,37.0,7.0,7.0,8.0,,12.0,6.0,37.0,106.0,6.0
2020-04-12,UT,,,,,,,,,,,,,,,,,,,,,,,,,,
