Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,White_Cases_per,Black_Cases_per,Latinx_Cases_per,Asian_Cases_per,Native_Cases_per,Pacific_Islander_Cases_per,White_Deaths_per,Black_Deaths_per,Latinx_Deaths_per,Asian_Deaths_per,Native_Deaths_per,Pacific_Islander_Deaths_per
2021-02-28,MN,484594.0,323312.0,38492.0,43383.0,21106.0,4597.0,545.0,8222.0,6718.0,38219.0,43383.0,402992.0,38219.0,6483.0,5392.0,316.0,197.0,255.0,89.0,6.0,92.0,24.0,112.0,197.0,6174.0,112.0,0.6671811867253825,0.07943144157789819,0.08952442663342922,0.04355398539808582,0.009486291617312638,0.001124652802139523,0.8317137127872898,0.04874286595711862,0.030387166435292302,0.03933364183248496,0.01372821224741632,0.0009254974548819991
2021-03-03,MN,486434.0,324799.0,38593.0,43504.0,21179.0,4609.0,545.0,8313.0,6743.0,38149.0,43504.0,404781.0,38149.0,6507.0,5410.0,318.0,200.0,255.0,89.0,6.0,95.0,23.0,111.0,200.0,6196.0,111.0,0.6677144278566054,0.0793386153106074,0.08943453788180925,0.04353930851873019,0.009475077811172739,0.0011203986563439233,0.8314123251882588,0.04887044721069617,0.030736130321192563,0.039188566159520516,0.01367757799293069,0.0009220839096357768
2021-03-07,MN,490011.0,327714.0,39044.0,43792.0,21470.0,4634.0,556.0,8424.0,6470.0,37907.0,43792.0,408312.0,37907.0,6550.0,5440.0,319.0,203.0,259.0,90.0,6.0,101.0,23.0,109.0,203.0,6238.0,109.0,0.6687890680005143,0.07967984392187114,0.0893694223190908,0.043815342920873204,0.009456930558701743,0.001134668405403144,0.8305343511450382,0.04870229007633588,0.03099236641221374,0.03954198473282443,0.013740458015267175,0.000916030534351145
2020-04-12,MO,4158.0,1414.0,1123.0,,,,,166.0,83.0,1372.0,166.0,2246.0,1747.0,108.0,37.0,28.0,,,,,2.0,2.0,39.0,4.0,62.0,42.0,0.3400673400673401,0.2700817700817701,,,,,0.3425925925925926,0.25925925925925924,,,,
2020-04-15,MO,4895.0,1762.0,1419.0,,,,,146.0,97.0,1471.0,195.0,2839.0,1861.0,147.0,54.0,48.0,,,,,1.0,2.0,42.0,5.0,92.0,50.0,0.3599591419816139,0.2898876404494382,,,,,0.3673469387755102,0.32653061224489793,,,,
2020-04-19,MO,5665.0,2153.0,1643.0,,,,,170.0,113.0,1586.0,226.0,3400.0,2040.0,174.0,66.0,51.0,,,,,5.0,3.0,49.0,0.0,7.0,63.0,0.38005295675198586,0.29002647837599294,,,,,0.3793103448275862,0.29310344827586204,,,,
2020-04-22,MO,6135.0,2393.0,1841.0,,,,,184.0,122.0,1595.0,245.0,3804.0,2086.0,208.0,81.0,62.0,,,,,6.0,4.0,54.0,0.0,8.0,70.0,0.3900570497147514,0.300081499592502,,,,,0.3894230769230769,0.2980769230769231,,,,
2020-04-26,MO,6994.0,2798.0,2099.0,,,,,209.0,139.0,1749.0,349.0,4268.0,2378.0,274.0,109.0,82.0,,,,,8.0,5.0,68.0,0.0,13.0,93.0,0.4000571918787532,0.30011438375750643,,,,,0.3978102189781022,0.29927007299270075,,,,
2020-04-29,MO,7422.0,3044.0,2301.0,,,,,222.0,148.0,1707.0,371.0,4677.0,2376.0,318.0,130.0,98.0,,,,,9.0,6.0,73.0,0.0,15.0,101.0,0.4101320398814336,0.31002425222312047,,,,,0.4088050314465409,0.3081761006289308,,,,
2020-05-03,MO,8386.0,3438.0,2515.0,,,,,251.0,251.0,1928.0,503.0,5199.0,2683.0,352.0,144.0,105.0,,,,,10.0,10.0,80.0,17.0,249.0,84.0,0.40996899594562364,0.29990460290961124,,,,,0.4090909090909091,0.29829545454545453,,,,
2020-05-06,MO,9102.0,3731.0,2821.0,,,,,273.0,364.0,1911.0,546.0,5825.0,2730.0,396.0,162.0,122.0,,,,,11.0,15.0,83.0,15.0,297.0,83.0,0.4099099099099099,0.3099318831026148,,,,,0.4090909090909091,0.30808080808080807,,,,
2020-05-10,MO,9844.0,4036.0,3248.0,,,,,196.0,492.0,1870.0,689.0,6497.0,2657.0,482.0,197.0,159.0,,,,,9.0,24.0,91.0,9.0,390.0,81.0,0.4099959366111337,0.32994717594473794,,,,,0.4087136929460581,0.32987551867219916,,,,
2020-05-13,MO,10142.0,4259.0,3346.0,,,,,202.0,507.0,1825.0,709.0,6795.0,2636.0,542.0,227.0,178.0,,,,,10.0,27.0,97.0,10.0,439.0,92.0,0.4199368960757247,0.32991520410175507,,,,,0.4188191881918819,0.3284132841328413,,,,
2020-05-17,MO,10789.0,4531.0,3560.0,,,,,215.0,539.0,1942.0,755.0,7228.0,2805.0,594.0,249.0,196.0,,,,,11.0,29.0,106.0,11.0,498.0,83.0,0.4199647789415145,0.32996570581147466,,,,,0.41919191919191917,0.32996632996632996,,,,
2020-05-20,MO,11080.0,4653.0,3656.0,,,,,221.0,554.0,1994.0,775.0,7423.0,2880.0,616.0,344.0,234.0,,,,,12.0,18.0,18.0,12.0,517.0,86.0,0.41994584837545124,0.32996389891696754,,,,,0.5584415584415584,0.37987012987012986,,,,
2020-05-24,MO,11988.0,5115.0,3860.0,,,,,294.0,678.0,2031.0,965.0,7982.0,3039.0,681.0,390.0,250.0,,,,,4.0,18.0,18.0,14.0,584.0,82.0,0.4266766766766767,0.32198865532198867,,,,,0.5726872246696035,0.3671071953010279,,,,
2020-05-27,MO,12492.0,5319.0,3978.0,,,,,307.0,720.0,2159.0,1004.0,8268.0,3218.0,696.0,401.0,254.0,,,,,4.0,18.0,18.0,14.0,597.0,84.0,0.4257925072046109,0.3184438040345821,,,,,0.5761494252873564,0.3649425287356322,,,,
2020-05-31,MO,13147.0,5654.0,4142.0,,,,,312.0,774.0,2256.0,1083.0,8730.0,3332.0,772.0,443.0,272.0,,,,,7.0,18.0,29.0,16.0,658.0,96.0,0.4300600897543166,0.31505286377120256,,,,,0.5738341968911918,0.35233160621761656,,,,
2020-06-03,MO,13767.0,5884.0,4299.0,,,,,331.0,846.0,2396.0,1166.0,9109.0,3491.0,786.0,452.0,276.0,,,,,6.0,19.0,30.0,16.0,672.0,96.0,0.4273988523280308,0.3122684680758335,,,,,0.5750636132315522,0.3511450381679389,,,,
2020-06-07,MO,14553.0,6316.0,4525.0,,,,,343.0,934.0,2425.0,1298.0,9696.0,3557.0,809.0,466.0,287.0,,,,,7.0,19.0,28.0,18.0,695.0,95.0,0.43399986257129114,0.31093245378959666,,,,,0.5760197775030902,0.3547589616810878,,,,
2020-06-10,MO,15187.0,6612.0,4703.0,,,,,359.0,999.0,2511.0,1398.0,10082.0,3704.0,848.0,494.0,296.0,,,,,7.0,23.0,26.0,18.0,729.0,99.0,0.4353723579377099,0.30967274642786596,,,,,0.5825471698113207,0.3490566037735849,,,,
2020-06-14,MO,15810.0,6885.0,4803.0,,,,,379.0,1100.0,2641.0,1514.0,10418.0,3876.0,879.0,510.0,308.0,,,,,7.0,24.0,26.0,21.0,756.0,100.0,0.43548387096774194,0.3037950664136622,,,,,0.5802047781569966,0.3503981797497156,,,,
2020-06-17,MO,16625.0,7285.0,4990.0,,,,,403.0,1143.0,2800.0,1620.0,10906.0,4097.0,909.0,528.0,319.0,,,,,8.0,24.0,27.0,22.0,782.0,103.0,0.4381954887218045,0.3001503759398496,,,,,0.5808580858085809,0.3509350935093509,,,,
2020-06-21,MO,18003.0,7894.0,5283.0,,,,,450.0,1290.0,3083.0,1825.0,11739.0,4437.0,956.0,555.0,339.0,,,,,8.0,25.0,27.0,23.0,828.0,104.0,0.43848247514303174,0.29345109148475257,,,,,0.5805439330543933,0.35460251046025104,,,,
2020-06-24,MO,18868.0,8267.0,5447.0,,,,,469.0,1362.0,3320.0,1969.0,12192.0,4705.0,975.0,568.0,342.0,,,,,8.0,27.0,28.0,24.0,845.0,105.0,0.43814924740301037,0.288689845240619,,,,,0.5825641025641025,0.3507692307692308,,,,
2020-06-28,MO,20575.0,8946.0,5769.0,,,,,510.0,1571.0,3779.0,2209.0,13122.0,5242.0,997.0,580.0,351.0,,,,,8.0,28.0,28.0,25.0,864.0,106.0,0.43479951397326855,0.2803888213851762,,,,,0.5817452357071213,0.3520561685055166,,,,
2020-07-01,MO,21927.0,9604.0,6043.0,,,,,559.0,1523.0,4196.0,2409.0,13816.0,5700.0,1017.0,587.0,360.0,,,,,9.0,27.0,32.0,25.0,877.0,114.0,0.43799881424727505,0.2755962968030282,,,,,0.5771878072763028,0.35398230088495575,,,,
2020-07-05,MO,23436.0,10368.0,6325.0,,,,,606.0,1588.0,4546.0,3550.0,19857.0,28.0,1028.0,596.0,362.0,,,,,9.0,27.0,31.0,25.0,888.0,114.0,0.4423963133640553,0.26988393923877796,,,,,0.5797665369649806,0.3521400778210117,,,,
2020-07-08,MO,25204.0,11246.0,6641.0,,,,,683.0,1678.0,4954.0,3853.0,21322.0,27.0,1046.0,610.0,365.0,,,,,8.0,28.0,32.0,24.0,899.0,121.0,0.4461990160292017,0.26348992223456597,,,,,0.5831739961759083,0.3489483747609943,,,,
2020-07-12,MO,27433.0,12322.0,6995.0,,,,,779.0,1763.0,5568.0,4180.0,23213.0,38.0,1069.0,625.0,369.0,,,,,8.0,28.0,36.0,27.0,915.0,126.0,0.4491670615681843,0.25498487223417055,,,,,0.5846585594013096,0.3451824134705332,,,,
2020-07-15,MO,29714.0,13398.0,7541.0,,,,,855.0,1913.0,6007.0,4474.0,25209.0,32.0,1102.0,643.0,380.0,,,,,9.0,28.0,39.0,27.0,941.0,132.0,0.4508985663323686,0.2537860940970586,,,,,0.5834845735027223,0.3448275862068966,,,,
2020-07-19,MO,33094.0,14985.0,7705.0,,,,,994.0,1923.0,7487.0,3541.0,20518.0,9031.0,1129.0,666.0,383.0,,,,,11.0,33.0,45.0,33.0,959.0,135.0,0.45280111198404543,0.23282165951532,,,,,0.5899025686448184,0.3392382639503986,,,,
2020-07-22,MO,36063.0,16950.0,8294.0,,,,,1082.0,2164.0,7573.0,3757.0,22294.0,10013.0,1159.0,680.0,391.0,,,,,10.0,32.0,44.0,32.0,987.0,139.0,0.47001081440811915,0.22998641266672212,,,,,0.5867126833477135,0.3373597929249353,,,,
2020-07-26,MO,41927.0,19706.0,9224.0,,,,,1258.0,2096.0,9643.0,4234.0,25701.0,11995.0,1197.0,713.0,396.0,,,,,9.0,37.0,41.0,37.0,1016.0,143.0,0.47000739380351564,0.22000143105874495,,,,,0.595655806182122,0.3308270676691729,,,,
2020-07-29,MO,46750.0,22440.0,10285.0,,,,,1870.0,0.0,12155.0,4675.0,28517.0,13557.0,1220.0,724.0,403.0,,,,,8.0,39.0,43.0,37.0,1033.0,148.0,0.48,0.22,,,,,0.5934426229508196,0.330327868852459,,,,
2020-08-02,MO,51840.0,24883.0,10886.0,,,,,2074.0,2592.0,11405.0,5184.0,31622.0,15033.0,1253.0,745.0,413.0,,,,,8.0,42.0,42.0,41.0,1061.0,150.0,0.47999614197530865,0.20999228395061728,,,,,0.5945730247406225,0.329608938547486,,,,
2020-08-05,MO,55321.0,26554.0,11617.0,,,,,2213.0,2766.0,12171.0,4978.0,33745.0,16596.0,1272.0,751.0,419.0,,,,,8.0,44.0,45.0,41.0,1074.0,155.0,0.47999855389454277,0.20999258870953164,,,,,0.5904088050314465,0.32940251572327045,,,,
2020-08-09,MO,58927.0,27696.0,11785.0,,,,,2357.0,2357.0,14732.0,5362.0,35403.0,18154.0,1307.0,772.0,427.0,,,,,10.0,49.0,48.0,47.0,1104.0,155.0,0.4700052607463472,0.1999932119401972,,,,,0.5906656465187452,0.32670237184391737,,,,
2020-08-12,MO,62530.0,28139.0,11881.0,,,,,2501.0,2501.0,17508.0,5627.0,36892.0,20009.0,1323.0,784.0,431.0,,,,,10.0,48.0,48.0,46.0,1119.0,157.0,0.45000799616184234,0.19000479769710538,,,,,0.5925925925925926,0.3257747543461829,,,,
2020-08-16,MO,67475.0,28340.0,12146.0,,,,,2024.0,2699.0,22266.0,6072.0,39135.0,22266.0,1367.0,817.0,437.0,,,,,10.0,50.0,53.0,47.0,1155.0,164.0,0.4200074101519081,0.1800074101519081,,,,,0.5976591075347476,0.3196781272860278,,,,
2020-08-19,MO,70675.0,28270.0,12015.0,,,,,2120.0,2827.0,25443.0,6360.0,40991.0,23322.0,1414.0,846.0,449.0,,,,,12.0,52.0,55.0,50.0,1196.0,166.0,0.4,0.17000353731871243,,,,,0.5983026874115983,0.3175388967468175,,,,
2020-08-23,MO,75075.0,27778.0,12012.0,,,,,2252.0,3003.0,30030.0,6006.0,42792.0,25525.0,1426.0,855.0,452.0,,,,,12.0,52.0,55.0,51.0,1206.0,168.0,0.37000333000333,0.16,,,,,0.5995792426367461,0.3169705469845722,,,,
2020-08-26,MO,78062.0,28102.0,11709.0,,,,,2342.0,2342.0,33567.0,6244.0,44495.0,26541.0,1449.0,870.0,459.0,,,,,13.0,55.0,52.0,52.0,1225.0,169.0,0.3599959006943199,0.1499961569009249,,,,,0.6004140786749482,0.3167701863354037,,,,
2020-08-30,MO,83655.0,28443.0,11712.0,,,,,2510.0,2510.0,38480.0,6750.0,47398.0,29287.0,1508.0,885.0,459.0,,,,,13.0,57.0,94.0,52.0,1275.0,179.0,0.3400035861574323,0.1400035861574323,,,,,0.5868700265251989,0.30437665782493367,,,,
2020-09-02,MO,87213.0,27908.0,12210.0,,,,,2616.0,2616.0,41863.0,6898.0,49144.0,31116.0,1542.0,895.0,459.0,,,,,13.0,57.0,118.0,52.0,1296.0,191.0,0.3199981654111199,0.14000206391249012,,,,,0.5804150453955902,0.29766536964980544,,,,
2020-09-06,MO,93434.0,28030.0,12146.0,,,,,1869.0,2803.0,48586.0,7091.0,52285.0,34056.0,1658.0,938.0,474.0,,,,,18.0,61.0,167.0,59.0,1376.0,222.0,0.2999978594515915,0.12999550484834216,,,,,0.5657418576598311,0.2858866103739445,,,,
2020-09-09,MO,96475.0,27978.0,11577.0,,,,,1930.0,2894.0,52096.0,7225.0,53900.0,35347.0,1673.0,941.0,475.0,,,,,18.0,61.0,178.0,58.0,1388.0,225.0,0.290002591344908,0.12,,,,,0.56246264196055,0.2839210998206814,,,,
2020-09-13,MO,102747.0,27742.0,11302.0,,,,,2055.0,3082.0,58566.0,7459.0,58236.0,37050.0,1705.0,941.0,473.0,,,,,18.0,61.0,212.0,61.0,1416.0,226.0,0.27000301711972124,0.10999834545047545,,,,,0.5519061583577712,0.27741935483870966,,,,
2020-09-16,MO,106587.0,27713.0,11725.0,,,,,2132.0,2132.0,62885.0,7599.0,60593.0,38403.0,1739.0,947.0,474.0,,,,,17.0,60.0,241.0,62.0,1443.0,233.0,0.26000356516273093,0.11000403426309024,,,,,0.5445658424381828,0.27257044278320874,,,,
2020-09-20,MO,112844.0,28211.0,11284.0,,,,,2257.0,2257.0,68835.0,7865.0,64129.0,40849.0,1795.0,953.0,475.0,,,,,17.0,61.0,289.0,62.0,1484.0,245.0,0.25,0.09999645528340009,,,,,0.5309192200557104,0.2646239554317549,,,,
2020-09-23,MO,116946.0,28067.0,11695.0,,,,,2339.0,2339.0,72506.0,8010.0,66670.0,42263.0,1947.0,969.0,490.0,,,,,17.0,60.0,411.0,79.0,1865.0,1.0,0.23999965796179434,0.10000342038205667,,,,,0.49768875192604006,0.2516692347200822,,,,
2020-09-27,MO,123406.0,28383.0,12341.0,,,,,2468.0,2468.0,77746.0,8218.0,70192.0,44993.0,2063.0,981.0,497.0,,,,,16.0,59.0,510.0,84.0,1976.0,2.0,0.22999692073318964,0.1000032413334846,,,,,0.47552108579738245,0.2409112942317014,,,,
2020-09-30,MO,126113.0,60459.0,17479.0,,1047.0,0.0,441.0,2371.0,3027.0,41176.0,8058.0,65187.0,52868.0,2118.0,1320.0,576.0,,24.0,0.0,11.0,19.0,39.0,129.0,69.0,1725.0,323.0,0.4794033921958878,0.13859792408395646,,0.008302078294862543,0.0,0.0034968639236240516,0.623229461756374,0.2719546742209632,,0.0113314447592068,0.0,0.005193578847969783
2020-10-04,MO,132431.0,64732.0,16779.0,,1059.0,0.0,384.0,2066.0,3099.0,44179.0,7707.0,67923.0,56801.0,2173.0,1369.0,543.0,,23.0,0.0,9.0,15.0,38.0,176.0,69.0,1719.0,383.0,0.4887979400593517,0.12669994185651395,,0.00799661710626666,0.0,0.002899623200006041,0.6300046019328118,0.24988495167970548,,0.01058444546709618,0.0,0.0041417395306028535
2020-10-07,MO,135651.0,66672.0,17024.0,,1085.0,163.0,380.0,2062.0,3147.0,45118.0,7813.0,69738.0,58100.0,2236.0,1418.0,549.0,,24.0,0.0,9.0,16.0,39.0,181.0,71.0,1771.0,393.0,0.491496561027932,0.12549852194233732,,0.007998466653397322,0.0012016129626762795,0.0028013062933557437,0.6341681574239714,0.24552772808586762,,0.01073345259391771,0.0,0.004025044722719142
2020-10-11,MO,144230.0,71178.0,17567.0,,1139.0,173.0,375.0,2062.0,3346.0,48375.0,8076.0,73903.0,62251.0,2422.0,1555.0,561.0,,23.0,0.0,9.0,16.0,39.0,219.0,74.0,1898.0,448.0,0.4935034320183041,0.12179851625875338,,0.007897108784580184,0.0011994730638563405,0.002600013866740623,0.6420313790255987,0.23162675474814204,,0.009496284062758051,0.0,0.0037159372419488025
2020-10-14,MO,148679.0,73879.0,17812.0,,1189.0,238.0,268.0,1710.0,3539.0,50045.0,8162.0,76361.0,64156.0,2420.0,1257.0,478.0,,20.0,1.0,4.0,7.0,40.0,613.0,69.0,1570.0,779.0,0.4969027233166755,0.11980172048507187,,0.00799709441145017,0.0016007640621742143,0.001802541044801216,0.5194214876033058,0.1975206611570248,,0.008264462809917356,0.00041322314049586776,0.001652892561983471
2020-10-18,MO,156696.0,78285.0,18678.0,,1316.0,329.0,282.0,439.0,3808.0,53825.0,8367.0,80197.0,68132.0,2582.0,1342.0,484.0,,21.0,2.0,1.0,2.0,43.0,687.0,70.0,1650.0,861.0,0.49959794761831827,0.11919895849287793,,0.008398427528462756,0.002099606882115689,0.0017996630418134476,0.5197521301316809,0.18745158791634392,,0.008133230054221533,0.000774593338497289,0.0003872966692486445
2020-10-21,MO,160869.0,81657.0,19353.0,,1383.0,354.0,16.0,177.0,3925.0,54020.0,8574.0,83571.0,68724.0,2641.0,1388.0,490.0,,22.0,2.0,1.0,1.0,43.0,694.0,70.0,1700.0,870.0,0.5075993510247468,0.12030285511813961,,0.008597057232903792,0.002200548272196632,9.945980891284213e-05,0.5255585005679667,0.18553578190079514,,0.008330177962892843,0.0007572889057175312,0.0003786444528587656
2020-10-25,MO,169495.0,86459.0,19967.0,,1441.0,373.0,17.0,186.0,4068.0,56984.0,8830.0,87866.0,72799.0,2805.0,1469.0,502.0,,22.0,2.0,0.0,0.0,43.0,767.0,72.0,1778.0,953.0,0.5100976429983185,0.11780288504085666,,0.00850172571462285,0.002200654886574825,0.00010029794389215021,0.5237076648841354,0.17896613190730837,,0.00784313725490196,0.00071301247771836,0.0
2020-10-28,MO,174632.0,89499.0,20310.0,,1484.0,367.0,17.0,192.0,4174.0,58589.0,8958.0,90564.0,75110.0,2870.0,1506.0,505.0,,22.0,2.0,0.0,0.0,43.0,792.0,73.0,1812.0,983.0,0.5125005726327363,0.11630170873608503,,0.008497869806221083,0.00210156214210454,9.734756516560538e-05,0.5247386759581881,0.1759581881533101,,0.007665505226480836,0.0006968641114982578,0.0
2020-11-01,MO,185535.0,95291.0,20984.0,,1538.0,398.0,19.0,56.0,4416.0,62841.0,9221.0,95624.0,80690.0,3026.0,1598.0,509.0,,21.0,3.0,0.0,0.0,43.0,852.0,75.0,1901.0,1049.0,0.5136012073193738,0.11309995418654162,,0.008289541056943434,0.0021451478157759993,0.00010240655401945725,0.5280898876404494,0.1682088565763384,,0.006939854593522803,0.0009914077990746861,0.0
2020-11-04,MO,193023.0,99137.0,21445.0,,1583.0,405.0,19.0,58.0,4536.0,65840.0,9380.0,98847.0,84796.0,3088.0,1631.0,509.0,,22.0,4.0,0.0,0.0,44.0,878.0,75.0,1928.0,1083.0,0.5136020059785621,0.11110074965159593,,0.008201095206270756,0.00209819555182543,9.843386539427944e-05,0.5281735751295337,0.16483160621761658,,0.007124352331606218,0.0012953367875647669,0.0
2020-11-08,MO,209197.0,93197.0,22823.0,,1715.0,439.0,42.0,314.0,31296.0,59370.0,9769.0,107778.0,91650.0,3153.0,1580.0,599.0,,25.0,5.0,1.0,0.0,726.0,217.0,87.0,2444.0,621.0,0.4454987404217078,0.10909812282202899,,0.008198014311868717,0.0020985004565075025,0.0002007676974335196,0.5011100539169046,0.18997779892166192,,0.00792895654931811,0.001585791309863622,0.0003171582619727244
2020-11-11,MO,220768.0,97094.0,23578.0,,1788.0,464.0,22.0,44.0,35698.0,62080.0,10044.0,113187.0,97537.0,3323.0,1667.0,604.0,,24.0,5.0,0.0,0.0,789.0,234.0,88.0,2570.0,664.0,0.4398010581243659,0.10679989853601972,,0.008098999855051458,0.0021017538773735324,9.965212349615887e-05,0.501655130905808,0.18176346674691543,,0.0072223894071622025,0.001504664459825459,0.0
2020-11-15,MO,239451.0,106412.0,24616.0,,1916.0,503.0,24.0,48.0,38073.0,67860.0,10416.0,120826.0,108209.0,3374.0,1705.0,605.0,,25.0,6.0,1.0,0.0,799.0,233.0,89.0,2609.0,675.0,0.4443998981002376,0.10280182584328318,,0.0080016370781496,0.0021006385440027397,0.00010022927446533946,0.505334914048607,0.17931238885595732,,0.007409602845287492,0.0017783046828689982,0.0002963841138114997
2020-11-18,MO,253473.0,112719.0,25398.0,,2002.0,522.0,25.0,51.0,39897.0,72873.0,10721.0,126254.0,116498.0,3477.0,1769.0,606.0,,25.0,8.0,1.0,0.0,824.0,244.0,91.0,2675.0,709.0,0.44469825188481615,0.10020002130404422,,0.007898277134053725,0.0020593909410469755,9.862983434133024e-05,0.5087719298245614,0.1742881794650561,,0.007190106413574921,0.0023008340523439745,0.0002876042565429968
2020-11-22,MO,271527.0,121563.0,26474.0,,2172.0,543.0,27.0,54.0,42195.0,78498.0,11105.0,133672.0,126750.0,3559.0,1822.0,608.0,,26.0,8.0,1.0,0.0,845.0,249.0,92.0,2732.0,734.0,0.44770133356903735,0.09750043273781245,,0.0079992044990001,0.001999801124750025,9.94376249875703e-05,0.5119415566170272,0.17083450407417813,,0.007305422871593144,0.00224782242202866,0.0002809778027535825
2020-11-25,MO,282792.0,126804.0,27120.0,,2262.0,566.0,28.0,57.0,43804.0,82179.0,11339.0,138228.0,133225.0,3776.0,1927.0,618.0,,26.0,8.0,0.0,0.0,923.0,274.0,94.0,2866.0,814.0,0.4484002376304846,0.09590087414071119,,0.007998811847577017,0.0020014710458570255,9.901270191518855e-05,0.5103283898305084,0.16366525423728814,,0.006885593220338983,0.00211864406779661,0.0
2020-11-29,MO,295933.0,132667.0,27936.0,,2338.0,562.0,30.0,59.0,45603.0,86738.0,11570.0,143320.0,141043.0,3823.0,1964.0,627.0,,26.0,8.0,0.0,0.0,925.0,273.0,94.0,2903.0,825.0,0.4483007978157218,0.09439974588842745,,0.007900436923222487,0.0018990785076351741,0.00010137429756059649,0.5137326706774784,0.164007324091028,,0.006800941668846455,0.00209259743656814,0.0
2020-12-02,MO,305370.0,137447.0,28552.0,,2412.0,611.0,30.0,61.0,46844.0,89443.0,11756.0,147615.0,145999.0,4043.0,2108.0,635.0,,26.0,8.0,0.0,0.0,969.0,297.0,97.0,3069.0,875.0,0.450099878835511,0.09349968890198775,,0.00789861479516652,0.0020008514261387824,9.824147755182238e-05,0.5213950037101163,0.15706158792975514,,0.006430868167202572,0.001978728666831561,0.0
2020-12-06,MO,322298.0,146227.0,29651.0,,2578.0,612.0,30.0,64.0,48893.0,94272.0,12150.0,155605.0,154543.0,4192.0,2213.0,651.0,,28.0,7.0,0.0,0.0,986.0,307.0,99.0,3172.0,920.0,0.45370123302037246,0.09199870926906155,,0.007998808556056817,0.0018988637844479332,9.30815580611732e-05,0.5279103053435115,0.15529580152671757,,0.006679389312977099,0.0016698473282442748,0.0
2020-12-09,MO,330846.0,151296.0,30272.0,,2647.0,629.0,30.0,66.0,49892.0,96045.0,12439.0,160294.0,158113.0,4383.0,2333.0,657.0,,30.0,7.0,0.0,0.0,1027.0,329.0,99.0,3291.0,991.0,0.4573003754012441,0.09149876377529122,,0.008000701232597643,0.001901186654818254,9.067662900564009e-05,0.5322838238649327,0.14989733059548255,,0.006844626967830253,0.0015970796258270592,0.0
2020-12-13,MO,345041.0,159892.0,31226.0,,2829.0,621.0,30.0,69.0,51549.0,98854.0,12870.0,168380.0,163791.0,4511.0,2420.0,666.0,,30.0,8.0,0.0,0.0,1041.0,342.0,100.0,3385.0,1024.0,0.46340000173892376,0.09049938992757382,,0.0081990256230419,0.0017997861123750512,8.694618900362566e-05,0.5364664154289515,0.1476391044114387,,0.006650410108623365,0.0017734426956328973,0.0
2020-12-16,MO,353038.0,164551.0,31844.0,,2895.0,635.0,30.0,71.0,52461.0,100581.0,13062.0,172847.0,167129.0,4799.0,2590.0,673.0,,34.0,8.0,0.0,0.0,1117.0,373.0,100.0,3572.0,1125.0,0.466099966575836,0.09019992182144698,,0.008200250397974156,0.0017986732306437268,8.497668806190835e-05,0.5396957699520734,0.14023754948947698,,0.007084809335278183,0.0016670139612419254,0.0
2020-12-20,MO,365186.0,172769.0,32830.0,,2995.0,657.0,30.0,73.0,53719.0,102106.0,13402.0,180584.0,171200.0,4937.0,2710.0,683.0,,34.0,7.0,0.0,0.0,1125.0,372.0,103.0,3701.0,1132.0,0.473098640145022,0.08989939373360424,,0.008201300159370841,0.0017990832069137372,8.214991812391494e-05,0.5489163459590845,0.13834312335426371,,0.006886773344136115,0.0014178651002633178,0.0
2020-12-23,MO,373580.0,177525.0,33473.0,,3101.0,672.0,30.0,75.0,54505.0,104229.0,13635.0,185034.0,174911.0,5255.0,2907.0,689.0,,35.0,8.0,1.0,1.0,1205.0,406.0,107.0,3904.0,1242.0,0.47519942181058944,0.08960062101825579,,0.008300765565608437,0.0017988114995449436,8.030408480111356e-05,0.5531874405328259,0.13111322549952426,,0.006660323501427212,0.001522359657469077,0.00019029495718363463
2020-12-27,MO,382094.0,182335.0,34045.0,,3171.0,688.0,30.0,76.0,55442.0,106307.0,13831.0,189480.0,178783.0,5312.0,2953.0,692.0,,37.0,8.0,1.0,1.0,1210.0,410.0,108.0,3954.0,1250.0,0.4771993279140735,0.08910111124487692,,0.008299004956895424,0.0018006040398435986,7.851471103969181e-05,0.5559111445783133,0.1302710843373494,,0.006965361445783132,0.0015060240963855422,0.00018825301204819278
2020-12-30,MO,388856.0,187040.0,34647.0,,3266.0,700.0,30.0,78.0,56112.0,106983.0,13998.0,193922.0,180936.0,5491.0,3074.0,701.0,,38.0,9.0,1.0,1.0,1247.0,420.0,111.0,4082.0,1298.0,0.4810006789145596,0.08909982101343428,,0.008398996029378485,0.0018001522414467053,7.714938177628737e-05,0.5598251684574759,0.12766344928064105,,0.006920415224913495,0.0016390457111637225,0.00018211619012930248
